pickup_latitude,pickup_longitude
40.761768,-73.982178
40.761768,-73.982178
40.733265,-74.160362
40.733265,-74.160362
40.739956,-74.006012
40.739956,-74.006012
40.711666,-74.010246
40.711666,-74.010246
40.704350,-74.009682
40.704350,-74.009682
40.761608,-73.987083
40.761608,-73.987083
40.706017,-74.008568
40.706017,-74.008568
40.744030,-73.992226
40.744030,-73.992226
40.765034,-73.974457
40.765034,-73.974457
40.765034,-73.974457
40.765034,-73.974457
40.752853,-73.990662
40.752853,-73.990662
40.782936,-73.974503
40.782936,-73.974503
40.770397,-73.968651
40.770397,-73.968651
40.645191,-73.776726
40.645191,-73.776726
40.646713,-73.778549
40.646713,-73.778549
40.762112,-73.998474
40.762112,-73.998474
40.775867,-73.979790
40.775867,-73.979790
40.761536,-73.976135
40.761536,-73.976135
40.738628,-73.987457
40.738628,-73.987457
40.758774,-73.970100
40.758774,-73.970100
40.756046,-73.990372
40.756046,-73.990372
40.752476,-73.978462
40.752476,-73.978462
40.747005,-73.986038
40.747005,-73.986038
40.749249,-73.987175
40.749249,-73.987175
40.780766,-73.972534
40.780766,-73.972534
40.782829,-73.973907
40.782829,-73.973907
40.705658,-74.007286
40.705658,-74.007286
40.705658,-74.007576
40.705658,-74.007576
40.645550,-73.776825
40.645550,-73.776825
40.748425,-73.988243
40.748425,-73.988243
40.763527,-73.992554
40.763527,-73.992554
40.789017,-73.977844
40.789017,-73.977844
40.773197,-73.885506
40.773197,-73.885506
40.773643,-73.870461
40.773643,-73.870461
40.685444,-73.980804
40.685444,-73.980804
40.764549,-73.973434
40.764549,-73.973434
40.781090,-73.978317
40.781090,-73.978317
40.743759,-73.979622
40.743759,-73.979622
40.758308,-73.965973
40.758308,-73.965973
40.754719,-73.973557
40.754719,-73.973557
40.756622,-73.990067
40.756622,-73.990067
40.760513,-73.961403
40.760513,-73.961403
40.774399,-73.951126
40.774399,-73.951126
40.756622,-73.989876
40.756622,-73.989876
40.749104,-73.971802
40.749104,-73.971802
40.757122,-73.978645
40.757122,-73.978645
40.777466,-73.982224
40.777466,-73.982224
40.758862,-73.965858
40.758862,-73.965858
40.756729,-73.990021
40.756729,-73.990021
40.776695,-73.982109
40.776695,-73.982109
40.781914,-73.975876
40.781914,-73.975876
40.732639,-73.984833
40.732639,-73.984833
40.751816,-73.986298
40.751816,-73.986298
40.759045,-73.993095
40.759045,-73.993095
40.775852,-73.976212
40.775852,-73.976212
40.753502,-73.987411
40.753502,-73.987411
40.759995,-73.964836
40.759995,-73.964836
40.758381,-73.965996
40.758381,-73.965996
40.743958,-73.979599
40.743958,-73.979599
40.693729,-73.988762
40.693729,-73.988762
40.718269,-74.000610
40.718269,-74.000610
40.729679,-74.004662
40.729679,-74.004662
40.755939,-73.990707
40.755939,-73.990707
40.754631,-73.991562
40.754631,-73.991562
40.756908,-73.990044
40.756908,-73.990044
40.756729,-73.990112
40.756729,-73.990112
40.756763,-73.990135
40.756763,-73.990135
40.754341,-73.988052
40.754341,-73.988052
40.739098,-73.987602
40.739098,-73.987602
40.745319,-74.005844
40.745319,-74.005844
40.768909,-73.955269
40.768909,-73.955269
40.751579,-73.973221
40.751579,-73.973221
40.747490,-74.004257
40.747490,-74.004257
40.740746,-74.004898
40.740746,-74.004898
40.748924,-73.995987
40.748924,-73.995987
40.737698,-73.988220
40.737698,-73.988220
40.756996,-73.969200
40.756996,-73.969200
40.773735,-73.981918
40.773735,-73.981918
40.764297,-73.968750
40.764297,-73.968750
40.752117,-73.977989
40.752117,-73.977989
40.745266,-73.991989
40.745266,-73.991989
40.748512,-73.988739
40.748512,-73.988739
40.774845,-73.965149
40.774845,-73.965149
40.764423,-73.972801
40.764423,-73.972801
40.646248,-73.783951
40.646248,-73.783951
40.731850,-74.000916
40.731850,-74.000916
40.758919,-73.975471
40.758919,-73.975471
40.742756,-73.992676
40.742756,-73.992676
40.732800,-73.984665
40.732800,-73.984665
40.710953,-74.011147
40.710953,-74.011147
40.750164,-73.994522
40.750164,-73.994522
40.750736,-73.998337
40.750736,-73.998337
40.745464,-73.978271
40.745464,-73.978271
40.756802,-73.989853
40.756802,-73.989853
40.757053,-73.988174
40.757053,-73.988174
40.733803,-74.006248
40.733803,-74.006248
40.754288,-73.973907
40.754288,-73.973907
40.754471,-73.974525
40.754471,-73.974525
40.749283,-73.987816
40.749283,-73.987816
40.766846,-73.953682
40.766846,-73.953682
40.739311,-73.986984
40.739311,-73.986984
40.724064,-73.997505
40.724064,-73.997505
40.733212,-73.999779
40.733212,-73.999779
40.744282,-73.991699
40.744282,-73.991699
40.759293,-73.983414
40.759293,-73.983414
40.771690,-73.953163
40.771690,-73.953163
40.762505,-73.971375
40.762505,-73.971375
40.756279,-73.970360
40.756279,-73.970360
40.751884,-73.974335
40.751884,-73.974335
40.783978,-73.973839
40.783978,-73.973839
40.765358,-73.962448
40.765358,-73.962448
40.788372,-73.976494
40.788372,-73.976494
40.645729,-73.780212
40.645729,-73.780212
40.777466,-73.958916
40.777466,-73.958916
40.736996,-73.981209
40.736996,-73.981209
40.751205,-73.990517
40.751205,-73.990517
40.749966,-73.978195
40.749966,-73.978195
40.763439,-73.959274
40.763439,-73.959274
40.800480,-73.940201
40.800480,-73.940201
40.789555,-73.954514
40.789555,-73.954514
40.781143,-73.981163
40.781143,-73.981163
40.756245,-73.970856
40.756245,-73.970856
40.762955,-73.979576
40.762955,-73.979576
40.745968,-73.984001
40.745968,-73.984001
40.756264,-73.988976
40.756264,-73.988976
40.749966,-73.972961
40.749966,-73.972961
40.743599,-73.979622
40.743599,-73.979622
40.719883,-74.000374
40.719883,-74.000374
41.366138,-73.137390
41.366138,-73.137390
40.766129,-73.986984
40.766129,-73.986984
40.766022,-73.954391
40.766022,-73.954391
40.798130,-73.960007
40.798130,-73.960007
40.806435,-73.961121
40.806435,-73.961121
40.783672,-73.974075
40.783672,-73.974075
40.648273,-73.785446
40.648273,-73.785446
40.786953,-73.977486
40.786953,-73.977486
40.644974,-73.781113
40.644974,-73.781113
40.759510,-73.965477
40.759510,-73.965477
40.773319,-73.982040
40.773319,-73.982040
40.755474,-73.976967
40.755474,-73.976967
40.769699,-73.964859
40.769699,-73.964859
40.798615,-73.968987
40.798615,-73.968987
40.772442,-73.982109
40.772442,-73.982109
40.754486,-73.969055
40.754486,-73.969055
40.763958,-73.961784
40.763958,-73.961784
40.742538,-73.992622
40.742538,-73.992622
40.744602,-73.995590
40.744602,-73.995590
40.769680,-73.982201
40.769680,-73.982201
40.782059,-73.982224
40.782059,-73.982224
40.770847,-73.983246
40.770847,-73.983246
40.741714,-74.007263
40.741714,-74.007263
40.758900,-73.977226
40.758900,-73.977226
40.760174,-73.971687
40.760174,-73.971687
40.778038,-73.951904
40.778038,-73.951904
40.743076,-73.919495
40.743076,-73.919495
40.641674,-73.786087
40.662788,-73.789589
40.753876,-73.966286
40.776279,-73.962372
40.744030,-73.991539
40.743958,-73.995209
40.765518,-73.983246
40.803150,-73.963753
40.759007,-73.965363
40.777466,-73.954964
40.777466,-73.954964
40.786221,-73.952522
40.771259,-73.956497
40.761806,-73.968346
40.764423,-73.978195
40.647217,-73.786057
40.742107,-73.980759
40.754414,-73.969032
40.756996,-73.989716
40.756405,-73.989876
40.747059,-74.002716
40.735275,-73.998405
40.753212,-73.969978
40.763508,-73.978722
40.749176,-73.991959
40.744549,-73.983147
40.746002,-73.975044
40.720207,-74.010086
40.733967,-74.007027
40.754826,-73.990898
40.760963,-73.985069
40.739635,-73.982368
40.757465,-73.970284
40.766380,-73.956924
40.782505,-73.975044
40.769714,-73.863525
40.640938,-73.786087
40.768730,-73.862221
40.736782,-73.988907
40.750736,-73.994308
40.732800,-73.993858
40.773823,-73.966026
40.753788,-73.974785
40.746574,-74.001175
40.751007,-73.986588
40.759903,-73.995064
40.748890,-73.990494
40.723793,-73.988029
40.756908,-73.963867
40.752335,-73.977913
40.717392,-74.005463
40.749733,-73.993385
40.758003,-73.969315
40.750648,-73.971565
40.753124,-73.979790
40.763096,-73.977158
40.759636,-73.988335
40.646465,-73.789993
40.773663,-73.957756
40.778595,-73.979286
40.792999,-73.967278
40.809162,-73.959274
40.815369,-73.958183
40.805054,-73.939232
40.779205,-73.962044
40.716835,-74.012810
40.724689,-73.992203
40.731579,-73.983200
40.769733,-73.980377
40.782722,-73.974884
40.743507,-73.993027
40.754040,-73.992363
40.757339,-73.982109
40.757248,-73.990089
40.753250,-73.996246
41.366138,-73.137390
40.644115,-73.783363
40.757591,-73.966637
40.756748,-73.975426
40.751617,-73.986610
40.721516,-73.983574
40.761250,-73.968987
40.739975,-73.985947
40.801090,-73.961548
40.735905,-73.993668
40.764156,-73.972725
40.750557,-73.983200
40.778648,-73.951126
40.758144,-73.965927
40.764496,-73.964386
40.768730,-73.952660
40.734970,-73.998619
40.734970,-73.998619
40.752316,-73.978104
40.752316,-73.978104
40.750038,-73.991440
40.750038,-73.991440
40.752209,-73.977676
40.752209,-73.977676
40.739437,-73.986938
40.739437,-73.986938
40.751205,-73.975548
40.751205,-73.975548
40.750862,-73.972893
40.750862,-73.972893
40.756889,-73.989685
40.756889,-73.989685
40.764172,-73.954247
40.764172,-73.954247
40.761768,-73.968559
40.761768,-73.968559
40.739059,-73.987106
40.739059,-73.987106
40.763401,-73.981209
40.763401,-73.981209
40.756763,-73.978645
40.756763,-73.978645
40.736279,-73.993477
40.736279,-73.993477
40.738289,-74.003899
40.738289,-74.003899
40.755421,-73.991394
40.755421,-73.991394
40.756191,-73.990585
40.756191,-73.990585
40.742558,-73.984856
40.742558,-73.984856
40.757015,-73.989922
40.757015,-73.989922
40.768299,-73.982109
40.768299,-73.982109
40.759777,-73.974335
40.759777,-73.974335
40.766773,-73.952950
40.766773,-73.952950
40.756012,-73.992439
40.756012,-73.992439
40.748943,-73.995377
40.748943,-73.995377
40.768459,-73.862198
40.768459,-73.862198
40.750668,-73.990852
40.750668,-73.990852
40.764496,-73.980568
40.764496,-73.980568
40.704620,-74.007454
40.704620,-74.007454
40.760818,-73.972534
40.760818,-73.972534
40.728725,-73.988266
40.728725,-73.988266
40.760136,-73.979546
40.760136,-73.979546
40.779186,-73.962234
40.779186,-73.962234
40.764835,-73.972679
40.764835,-73.972679
40.762882,-73.982063
40.762882,-73.982063
40.751133,-73.994209
40.755741,-73.973251
40.775906,-73.982178
40.756138,-73.989975
40.384083,-73.861862
40.769016,-73.862785
40.745499,-73.998764
40.745499,-74.008331
40.786507,-73.978127
40.778561,-73.982109
40.758324,-73.984123
40.768658,-73.982323
40.750916,-73.974907
40.755779,-73.990402
40.745770,-73.978058
40.749554,-73.991158
40.752766,-73.965813
40.759186,-73.974998
40.752136,-73.978767
40.679882,-73.974335
40.721462,-73.993431
40.732155,-74.000534
40.763275,-73.982109
40.732388,-73.996178
40.721142,-73.987747
40.733696,-73.980759
40.766468,-73.957115
40.740578,-73.975899
40.740387,-73.982704
40.742786,-74.008858
40.707726,-74.015640
40.739792,-73.982658
40.731342,-74.003044
40.741016,-73.993111
40.738422,-73.985207
40.744461,-73.990959
40.646931,-73.789490
40.761448,-73.982796
40.733067,-74.000038
40.855026,-73.933434
40.785801,-73.956413
40.644722,-73.795616
40.741257,-73.983574
40.769279,-73.863205
40.769279,-73.863205
40.773575,-73.870621
40.760803,-73.973297
40.764542,-73.970543
40.770809,-73.968163
40.698692,-73.834106
40.772739,-73.885178
40.647675,-73.788803
40.741074,-74.005493
40.750214,-73.991486
40.732937,-73.986603
40.801949,-73.967796
40.724422,-73.990822
40.719330,-74.001968
40.762096,-73.982323
40.738518,-73.987587
40.761406,-73.982628
40.775372,-73.923180
40.755791,-73.976677
40.761124,-73.982666
40.762524,-73.966164
40.761932,-73.967903
40.761597,-73.975105
40.779377,-73.961830
40.705887,-74.004089
40.754608,-73.965775
40.762806,-73.981934
40.754242,-73.990662
40.722458,-73.997314
40.766354,-73.957642
40.772984,-73.954941
40.759563,-73.988411
40.717224,-73.996185
40.752602,-73.985283
40.740768,-73.997749
40.736507,-74.005707
40.726727,-73.980316
40.720924,-73.987076
40.707207,-74.006569
40.748352,-73.992683
40.732376,-73.985001
40.728699,-73.981689
40.729633,-73.981064
40.718658,-73.988251
40.763187,-73.979279
40.727753,-73.988747
40.714256,-73.993088
40.765438,-73.975945
40.788109,-73.979210
40.766933,-73.961609
40.724274,-73.994461
40.749897,-73.991035
40.767044,-73.986374
40.809692,-73.953445
40.809818,-73.953064
40.763084,-73.989342
40.796902,-73.937927
40.760674,-73.987511
40.751610,-74.001869
40.760803,-73.987152
40.793728,-73.974129
40.780441,-73.946861
40.738373,-73.980545
40.754906,-73.970215
40.708778,-74.005119
40.770779,-73.865715
40.728157,-73.986496
40.733044,-73.999924
40.755032,-73.979065
40.742874,-74.000252
40.748692,-73.999733
40.736923,-74.001076
40.730534,-74.008118
40.741047,-74.005074
40.719875,-74.005196
40.721115,-74.004921
40.644989,-73.781021
40.745934,-73.975006
40.725697,-73.996277
40.748501,-73.984032
40.754482,-73.978012
40.723515,-73.995979
40.728664,-73.984253
40.705750,-74.008377
40.726860,-73.989037
40.689075,-73.994980
40.784458,-73.954201
40.743763,-73.973404
40.744419,-73.971954
40.755943,-73.988785
40.740253,-73.972649
40.767761,-73.955360
40.810413,-73.952866
40.792797,-73.967468
40.791164,-73.974495
40.784832,-73.982407
40.779339,-73.977440
40.735256,-74.000267
40.770790,-73.982292
40.735931,-73.987511
40.733437,-74.006386
40.736397,-74.008263
40.761562,-73.983955
40.757462,-73.972816
40.647060,-73.789932
40.771057,-73.917465
40.694027,-73.992546
40.741611,-74.001251
40.732819,-73.995857
40.747868,-73.987335
40.719460,-74.004433
40.728775,-73.992531
40.721066,-74.008446
40.727200,-73.985611
40.731094,-73.991966
40.719189,-73.993187
40.799953,-73.962242
40.758545,-73.965729
40.767250,-73.995949
40.815369,-73.958115
40.762756,-73.967636
40.740459,-73.895752
40.727032,-73.988785
40.789768,-73.940483
40.803986,-73.966866
40.762283,-73.993874
40.758850,-73.985031
40.739204,-73.980064
40.697731,-73.992920
40.769028,-73.862732
40.757896,-73.993065
40.771767,-73.990517
40.735294,-74.004890
40.733093,-74.006554
40.724564,-73.981804
40.733406,-74.003006
40.706951,-74.007111
40.764595,-73.988243
40.750278,-73.994766
40.743816,-74.006081
40.641197,-73.787193
40.748184,-73.987488
40.711582,-74.010513
40.742638,-73.991585
40.707657,-74.004112
40.782272,-73.948586
40.729485,-73.984116
40.728813,-74.000427
40.751503,-74.007866
40.741570,-73.978065
40.720200,-74.005234
40.728809,-73.988342
40.725128,-73.997398
40.721153,-73.980911
40.751751,-73.970741
40.759293,-73.982086
40.729355,-73.978180
40.707413,-74.004044
40.724224,-73.987701
40.742298,-73.993141
40.754208,-73.977814
40.758110,-73.981636
40.764378,-73.927589
40.726955,-73.979881
40.723202,-73.996841
40.739868,-73.983330
40.758160,-73.982002
40.762402,-73.975288
40.730377,-73.980110
40.739010,-73.991188
40.720291,-73.989212
40.721783,-73.991959
40.746239,-73.982010
40.778999,-73.956116
40.735264,-73.991478
40.798267,-73.941902
40.754192,-73.969086
40.783588,-73.979195
40.730789,-74.000763
40.750942,-74.005852
40.724648,-73.978416
40.725731,-73.997543
40.721336,-73.997475
40.739021,-74.006348
40.723904,-73.991455
40.729385,-74.002304
40.763649,-73.998894
40.756752,-73.970161
40.747280,-73.987328
40.763412,-73.998344
40.776989,-73.949409
40.796677,-73.970665
40.750175,-73.972557
40.759304,-73.977287
40.777073,-73.954735
40.828964,-73.948799
40.770908,-73.865906
40.836521,-73.943199
40.780136,-73.955070
40.757263,-73.969559
40.764736,-73.966347
40.765968,-73.980881
40.792011,-73.973862
40.787807,-73.974953
40.770817,-73.866920
40.773132,-73.952408
40.779545,-73.981880
40.717697,-73.991013
40.764233,-73.980850
40.747753,-73.985245
40.766449,-73.984528
40.763599,-73.973236
40.710808,-74.008842
40.725994,-73.994553
40.749298,-73.988533
40.766052,-73.965614
40.794693,-73.939362
40.747498,-73.987221
40.794708,-73.972023
40.793449,-73.967247
40.722977,-73.982796
40.761711,-73.960464
40.770222,-73.954140
40.781811,-73.948891
40.725914,-74.007698
40.765812,-73.983093
40.738949,-73.999397
40.762188,-73.980934
40.776505,-73.982246
40.725212,-73.995880
40.718086,-73.993690
40.720497,-73.996819
40.722256,-73.989044
40.739853,-74.005470
40.741516,-73.989433
40.728298,-73.975815
40.724201,-73.984932
40.721062,-73.997536
40.726673,-73.985863
40.740017,-73.982018
40.736938,-73.978790
40.713287,-73.958405
40.718777,-73.988518
40.768169,-73.989105
40.742981,-73.992653
40.795074,-73.962250
40.774406,-73.961342
40.759129,-73.985657
40.759048,-73.970039
0.000000,0.000000
0.000000,0.000000
40.735207,-73.975121
40.784012,-73.979668
40.769958,-73.864250
40.724617,-74.004440
40.756065,-73.970482
40.756783,-73.993782
40.761597,-73.970642
40.750252,-73.968803
40.756989,-73.978554
40.740021,-73.976196
40.751793,-73.973656
40.641293,-73.788635
40.750111,-73.981392
40.752361,-73.993279
40.715221,-74.002014
40.722446,-73.986565
40.760303,-73.983589
40.766582,-73.952835
40.738338,-73.983536
40.681919,-73.993736
40.751389,-73.990028
40.746418,-73.971642
40.768597,-73.981796
0.000000,0.000000
40.724476,-73.998474
40.752701,-73.974533
40.734005,-73.995064
40.745712,-73.985527
40.748978,-73.992142
40.742172,-73.987106
40.722305,-73.993248
40.719864,-74.001442
40.753906,-73.978004
40.700905,-73.989922
40.768764,-73.965569
40.644787,-73.781990
40.763256,-73.982658
40.765060,-73.981995
40.752579,-73.975342
40.763027,-73.979271
40.744556,-73.991577
40.729317,-73.977661
40.766541,-73.982986
40.723145,-73.985680
40.745289,-73.984749
40.752518,-73.982346
40.740093,-74.005615
40.737801,-73.988235
40.776451,-73.946648
40.744053,-73.987816
40.756554,-73.967865
40.768028,-73.955658
40.731907,-73.994019
40.754452,-73.999535
40.734947,-73.980003
40.742668,-74.004250
40.758759,-73.967842
40.765556,-73.954681
40.722553,-73.986427
40.734493,-74.009956
40.760689,-73.987061
40.749119,-73.984085
40.774284,-73.963722
40.756672,-73.989922
40.719551,-73.992104
40.808247,-73.963860
40.817738,-73.957176
40.767761,-73.985367
40.734978,-73.998581
40.760315,-73.969536
0.000000,0.000000
40.739746,-73.998840
40.711849,-74.006241
40.726006,-73.991936
40.740829,-73.975807
40.754250,-73.978333
40.765339,-73.972641
40.770008,-73.957527
40.732563,-73.987732
40.774086,-73.873039
40.750942,-73.975288
40.759468,-73.830460
40.773663,-73.870483
40.773663,-73.870483
40.757034,-73.993622
40.752796,-73.986282
40.757397,-73.989624
40.757397,-73.989624
40.766869,-73.983131
40.759239,-73.995399
40.759239,-73.995399
40.757511,-73.986954
40.757511,-73.986954
40.776257,-73.987755
40.774170,-73.874779
40.774170,-73.874779
40.720886,-73.997566
40.731255,-73.991898
40.731255,-73.991898
40.705685,-74.009979
40.775982,-73.902245
40.734589,-73.990883
40.734589,-73.990883
40.776875,-73.952454
40.736382,-74.001305
40.736382,-74.001305
40.743717,-73.976746
40.723335,-74.002991
40.723335,-74.002991
40.758560,-73.977272
40.758560,-73.977272
40.764736,-73.987915
40.734367,-73.990761
40.734367,-73.990761
40.715542,-74.013496
40.753506,-73.981430
40.739532,-73.987465
40.739532,-73.987465
40.767860,-73.918495
40.767860,-73.918495
40.771660,-74.427292
40.645313,-73.776321
40.645313,-73.776321
40.744217,-73.995834
40.774090,-73.874603
40.774090,-73.874603
40.754066,-73.975937
40.739613,-73.979279
40.762096,-73.979652
40.762096,-73.979652
40.774197,-73.959122
40.723625,-73.998138
40.723625,-73.998138
40.741734,-73.989479
40.711777,-74.010353
40.711777,-74.010353
40.724838,-73.998535
40.739880,-74.006050
40.739880,-74.006050
40.774178,-73.875107
40.774178,-73.875107
40.760239,-73.964653
40.774124,-73.874626
40.774124,-73.874626
40.750828,-73.975212
40.784126,-73.954483
40.784126,-73.954483
40.766312,-73.981987
40.778767,-73.956055
40.778767,-73.956055
40.744167,-73.987503
40.789188,-73.978546
40.751019,-73.990295
40.751019,-73.990295
40.762646,-73.967896
40.764111,-73.998550
40.764111,-73.998550
40.773075,-73.885445
40.773075,-73.885445
40.774151,-73.872955
40.774151,-73.872955
40.768486,-73.887825
40.768486,-73.887825
40.768055,-73.982574
40.768055,-73.982574
40.763226,-73.996689
40.763226,-73.996689
40.753899,-73.992210
40.753899,-73.992210
40.749981,-73.994781
40.749981,-73.994781
40.746929,-73.973152
40.746929,-73.973152
40.752689,-73.970299
40.752689,-73.970299
40.780243,-73.946899
40.780243,-73.946899
40.773041,-73.885292
40.773041,-73.885292
40.772953,-73.885254
40.772953,-73.885254
40.773029,-73.885399
40.773029,-73.885399
40.721313,-73.982819
40.721313,-73.982819
40.727516,-74.007202
40.727516,-74.007202
40.774117,-73.954918
40.774117,-73.954918
40.768833,-73.969589
40.768833,-73.969589
40.771595,-73.979332
40.771595,-73.979332
40.736679,-73.980865
40.736679,-73.980865
40.736416,-73.977356
40.736416,-73.977356
40.740906,-74.005173
40.740906,-74.005173
40.719257,-74.008011
40.719257,-74.008011
40.773098,-73.885323
40.773098,-73.885323
40.775864,-73.976143
40.775864,-73.976143
40.752422,-73.985840
40.752422,-73.985840
40.765598,-73.980164
40.765598,-73.980164
40.765278,-73.997726
40.765278,-73.997726
40.750404,-73.994789
40.750404,-73.994789
40.768497,-73.886070
40.768497,-73.886070
40.773018,-73.885300
40.773018,-73.885300
40.760700,-73.971230
40.760700,-73.971230
40.766472,-73.967094
40.766472,-73.967094
40.717140,-74.006599
40.717140,-74.006599
40.758076,-74.000717
40.758076,-74.000717
40.754025,-73.988594
40.754025,-73.988594
40.746529,-73.993805
40.746529,-73.993805
40.785172,-73.982544
40.785172,-73.982544
40.758224,-74.000618
40.758224,-74.000618
40.726917,-74.003662
40.726917,-74.003662
40.715256,-74.001991
40.715256,-74.001991
40.732323,-73.994293
40.732323,-73.994293
40.738052,-73.977631
40.738052,-73.977631
40.793999,-73.970116
40.793999,-73.970116
40.800663,-73.961777
40.800663,-73.961777
40.799152,-73.962608
40.799152,-73.962608
40.787525,-73.939163
40.787525,-73.939163
40.763599,-73.970589
40.763599,-73.970589
40.771671,-73.963547
40.771671,-73.963547
40.742962,-73.982964
40.742962,-73.982964
40.734974,-73.990715
40.734974,-73.990715
40.740368,-74.002007
40.740368,-74.002007
40.768272,-73.965874
40.768272,-73.965874
40.782459,-73.955696
40.782459,-73.955696
40.753471,-73.974083
40.753471,-73.974083
40.753002,-73.993362
40.753002,-73.993362
40.756687,-73.988235
40.756687,-73.988235
40.789196,-73.952843
40.789196,-73.952843
40.792831,-73.950157
40.792831,-73.950157
40.791313,-73.953178
40.791313,-73.953178
40.789780,-73.954430
40.789780,-73.954430
40.808750,-73.959381
40.808750,-73.959381
40.756660,-73.988342
40.756660,-73.988342
40.758289,-73.992111
40.758289,-73.992111
40.740616,-73.994583
40.740616,-73.994583
40.778999,-73.960205
40.778999,-73.960205
40.746696,-73.985558
40.746696,-73.985558
40.746449,-73.997253
40.746449,-73.997253
40.774086,-73.874405
40.774086,-73.874405
40.773849,-73.870605
40.773849,-73.870605
40.720974,-73.981438
40.720974,-73.981438
40.733253,-74.006302
40.733253,-74.006302
40.734116,-73.998955
40.734116,-73.998955
40.767464,-73.996834
40.767464,-73.996834
40.774071,-73.874695
40.774071,-73.874695
40.718098,-74.008652
40.718098,-74.008652
40.708202,-74.010956
40.708202,-74.010956
40.707378,-74.004295
40.707378,-74.004295
40.719589,-74.001839
40.719589,-74.001839
40.761436,-73.997948
40.761436,-73.997948
40.737526,-73.992599
40.737526,-73.992599
40.756271,-73.971558
40.756271,-73.971558
40.748711,-73.980186
40.748711,-73.980186
40.724148,-73.997818
40.724148,-73.997818
40.736851,-74.001305
40.736851,-74.001305
40.738792,-73.995811
40.738792,-73.995811
40.774242,-73.873116
40.774242,-73.873116
40.795189,-73.933289
40.795189,-73.933289
40.850628,-73.936569
40.850628,-73.936569
40.801655,-73.961189
40.801655,-73.961189
40.780029,-73.984604
40.780029,-73.984604
40.741238,-74.005096
40.741238,-74.005096
40.740242,-73.990433
40.740242,-73.990433
40.704796,-74.016296
40.704796,-74.016296
40.762447,-73.976845
40.762447,-73.976845
40.783012,-73.981026
40.783012,-73.981026
40.770988,-73.987274
40.770988,-73.987274
40.776154,-73.986488
40.776154,-73.986488
40.773083,-73.885269
40.751724,-73.979065
40.771793,-73.990028
40.771561,-73.989365
40.753479,-73.977448
40.756985,-73.997322
40.743477,-73.972130
40.720020,-73.978561
40.721661,-73.984047
40.724899,-73.994415
40.715153,-73.992294
40.728340,-73.986862
40.743553,-73.999825
40.756031,-73.990349
40.774124,-73.872932
40.751423,-73.994087
40.751038,-73.994247
40.763599,-73.982590
40.779369,-73.955551
40.788433,-73.970573
40.736839,-73.978394
40.773109,-73.885223
40.751690,-73.977081
40.776138,-73.976151
40.764179,-73.966972
40.786499,-73.952362
40.796528,-73.970268
40.762218,-73.978050
40.772907,-73.885246
40.756355,-73.990677
40.751343,-73.975166
40.767506,-73.961716
40.783630,-73.956871
40.777390,-73.986237
40.760525,-73.977097
40.758217,-74.000603
40.748718,-74.002586
40.758064,-74.000717
40.752331,-73.978401
40.775177,-73.982002
40.781742,-73.971939
40.745308,-73.994904
40.786522,-73.972359
40.757538,-73.989525
40.774693,-73.977211
40.724197,-73.997635
40.723183,-74.002632
40.763714,-73.988724
40.716534,-73.995575
40.734245,-74.002998
40.749981,-74.005386
40.720798,-73.997505
40.730213,-74.002861
40.724716,-73.984451
40.758923,-73.978188
40.713722,-73.998657
40.744102,-74.006714
0.000000,0.000000
40.790691,-73.968124
40.714966,-74.010696
40.748730,-73.992783
40.763031,-73.972969
40.784073,-73.952332
40.778069,-73.958557
40.733028,-74.004036
40.760204,-73.985245
40.720860,-74.010208
40.758839,-73.976784
40.787861,-73.975006
40.731167,-74.001282
40.728142,-73.988281
40.752300,-73.995705
40.748592,-74.005890
40.747105,-74.002670
40.735462,-73.974625
40.736843,-73.974380
40.736729,-73.974449
40.767048,-73.953918
40.720425,-73.978416
40.722313,-73.977043
40.762062,-73.971558
40.754887,-73.968399
40.759014,-73.988419
40.768303,-73.981377
40.766716,-73.986671
40.769695,-73.960381
40.768284,-73.992851
40.765240,-73.987602
40.736912,-73.984543
40.742447,-73.991692
40.744877,-73.994942
40.735847,-74.001610
40.724644,-73.994263
40.722099,-73.986176
40.741821,-73.983246
40.772186,-73.982567
40.724251,-73.992241
40.781101,-73.981102
40.752514,-73.978485
40.756184,-73.975342
40.711723,-74.010674
40.644855,-73.776970
40.742325,-73.993172
40.741821,-74.007408
40.752811,-73.988869
40.769123,-73.969070
40.762901,-73.978653
40.775322,-73.958519
40.765392,-73.957825
40.730633,-74.001663
40.757339,-73.989929
40.734959,-73.998703
40.746578,-73.990433
40.776741,-73.952820
40.746918,-73.974831
40.740803,-73.982040
40.745998,-73.986977
40.769836,-73.984596
40.635967,-73.974892
40.758286,-73.977325
40.783749,-73.950317
40.732086,-73.994385
40.692799,-73.993172
40.770798,-73.957092
40.759411,-73.976891
40.765663,-73.954559
40.771088,-73.949547
40.780483,-73.972939
40.761581,-73.971581
40.766731,-73.953575
40.725094,-73.999741
40.703537,-74.011742
40.738136,-73.983749
40.730701,-73.982994
40.810894,-73.958138
40.739761,-73.986786
40.764042,-73.973251
40.779175,-73.962334
40.749439,-74.006699
40.706642,-74.004379
40.723148,-73.988754
40.760021,-73.996483
40.785042,-73.951431
40.751713,-73.967850
40.754261,-73.992004
40.785801,-73.976357
40.757725,-73.963455
40.757904,-73.966133
40.762783,-73.978035
40.742290,-73.983734
40.760571,-73.975815
40.771824,-73.990158
40.758381,-73.966293
40.757008,-73.990120
40.781414,-73.975685
40.775604,-73.945908
